カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Groundshaker Sliver,1,{6}{G},Groundshaker Sliver,,G,,クリーチャー,スリヴァー,"Sliver creatures you control have trample. <i>(If a Sliver you control would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)</i>",5,5,,,,,,,,,,,,Groundshaker Sliver,鳴動スリヴァー,"Sliver creatures you control have trample. <i>(If a Sliver you control would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)</i>",あなたがコントロールするスリヴァー・クリーチャーはトランプルを持つ。(あなたがコントロールするスリヴァー・クリーチャーが、自身をブロックしているすべてのクリーチャーを破壊するのに十分なダメージを割り振る場合、あなたはそれの残りのダメージを防御プレイヤーやプレインズウォーカーに割り振ってもよい。）,,,Chase Stone,177,,,,,,,,,,M14,コモン,,
Guardian of the Ages,1,{7},Guardian of the Ages,,Colorless,,アーティファクト クリーチャー,ゴーレム,"Defender <i>(This creature can't attack.)</i><br/>When a creature attacks you or a planeswalker you control, if Guardian of the Ages has defender, it loses defender and gains trample.",7,7,,,,,,,,,,,,Guardian of the Ages,星霜の守護者,"Defender <i>(This creature can't attack.)</i>When a creature attacks you or a planeswalker you control, if Guardian of the Ages has defender, it loses defender and gains trample.",防衛（このクリーチャーでは攻撃できない。）クリーチャー１体があなたかあなたがコントロールするプレインズウォーカーを攻撃したとき、星霜の守護者が防衛を持っている場合、これは防衛を失いトランプルを得る。,"<i>""At my feet, invasions end.""?Statue inscription</i>",<i>「我が足下にて侵略は終わる。」――像の碑文</i>,Ryan Pancoast,211,,,,,,,,,,M14,レア,,
Haunted Plate Mail,1,{4},Haunted Plate Mail,,Colorless,,アーティファクト,装備品,"Equipped creature gets +4/+4.<br/>{0}: Until end of turn, Haunted Plate Mail becomes a 4/4 Spirit artifact creature that's no longer an Equipment. Activate this ability only if you control no creatures.<br/>Equip {4} <i>({4}: Attach to target creature you control. Equip only as a sorcery.)</i>",,,,,,,,,,,,,,Haunted Plate Mail,憑依された板金鎧,"Equipped creature gets +4/+4.{0}: Until end of turn, Haunted Plate Mail becomes a 4/4 Spirit artifact creature that's no longer an Equipment. Activate this ability only if you control no creatures.Equip {4} <i>({4}: Attach to target creature you control. Equip only as a sorcery.)</i>",装備しているクリーチャーは＋４/＋４の修整を受ける。{0}：憑依された板金鎧はターン終了時まで、装備品ではない４/４のスピリット・アーティファクト・クリーチャーになる。この能力は、あなたがクリーチャーをコントロールしていないときにのみ起動できる。装備 {4} （{4}：あなたがコントロールするクリーチャー１体を対象とし、これをつける。装備はソーサリーとしてのみ行う。）,,,Izzy,212,,,,,,,,,,M14,レア,,
Hive Stirrings,1,{2}{W},Hive Stirrings,,W,,ソーサリー,,Put two 1/1 colorless Sliver creature tokens onto the battlefield.,,,,,,,,,,,,,,Hive Stirrings,巣の活性化,Put two 1/1 colorless Sliver creature tokens onto the battlefield.,無色の１/１のスリヴァー・クリーチャー・トークンを２体戦場に出す。,<i>Sliver young are sorted into clutches according to their potential and their future role. Human scholars can only guess how those are determined.</i>,<i>スリヴァーの幼生は、その才能と将来の役割に応じてグループ分けされる。どうやってそれらを見極めているか、人間の学者には推測することしかできない。</i>,Maciej Kuciara,21,,,,,,,,,,M14,コモン,,
Howl of the Night Pack,1,{6}{G},Howl of the Night Pack,,G,,ソーサリー,,Put a 2/2 green Wolf creature token onto the battlefield for each Forest you control.,,,,,,,,,,,,,,Howl of the Night Pack,夜の群れの雄叫び,Put a 2/2 green Wolf creature token onto the battlefield for each Forest you control.,あなたがコントロールする森１つにつき、緑の２/２の狼・クリーチャー・トークンを１体戦場に出す。,"<i>The murderous horrors of Raven's Run are legendary, but even that haunted place goes quiet when the night wolves howl.</i>",<i>レイヴンの地は、そのおぞましい恐怖で伝説となっているが、そんな呪われた場所でも夜狼の吠える時には静かになる。</i>,Lars Grant-West,178,,,,,,,,,,M14,アンコモン,,
Hunt the Weak,1,{3}{G},Hunt the Weak,,G,,ソーサリー,,Put a +1/+1 counter on target creature you control. Then that creature fights target creature you don't control. <i>(Each deals damage equal to its power to the other.)</i>,,,,,,,,,,,,,,Hunt the Weak,弱者狩り,Put a +1/+1 counter on target creature you control. Then that creature fights target creature you don't control. <i>(Each deals damage equal to its power to the other.)</i>,あなたがコントロールするクリーチャー１体を対象とし、あなたがコントロールしていないクリーチャー１体を対象とする。その前者の上に＋１/＋１カウンターを１個置く。その後その前者はその後者と格闘を行う。（それぞれはもう一方に自身のパワーに等しい点数のダメージを与える。）,<i>He who hesitates is lunch.</i>,<i>ためらう者は昼食となる。</i>,Raoul Vitale,179,,,,,,,,,,M14,コモン,,
Illusionary Armor,1,{4}{U},Illusionary Armor,,U,,エンチャント,オーラ,"Enchant creature<br/>Enchanted creature gets +4/+4.<br/>When enchanted creature becomes the target of a spell or ability, sacrifice Illusionary Armor.",,,,,,,,,,,,,,Illusionary Armor,幻影の鎧,"Enchant creatureEnchanted creature gets +4/+4.When enchanted creature becomes the target of a spell or ability, sacrifice Illusionary Armor.",エンチャント（クリーチャー）エンチャントされているクリーチャーは＋４/＋４の修整を受ける。エンチャントされているクリーチャーが呪文や能力の対象になったとき、幻影の鎧を生け贄に捧げる。,,,Mathias Kollros,59,,,,,,,,,,M14,アンコモン,,
Imposing Sovereign,1,{1}{W},Imposing Sovereign,,W,,クリーチャー,人間,Creatures your opponents control enter the battlefield tapped.,2,1,,,,,,,,,,,,Imposing Sovereign,威圧する君主,Creatures your opponents control enter the battlefield tapped.,あなたの対戦相手がコントロールするクリーチャーはタップ状態で戦場に出る。,<i>Some are born to rule. The rest are born to bow before them.</i>,<i>一握りの者は支配するために生まれる。残りはその前にひれ伏すために生まれる。</i>,Scott M. Fischer,22,,,,,,,,,,M14,レア,,
Indestructibility,1,{3}{W},Indestructibility,,W,,エンチャント,オーラ,"Enchant permanent<br/>Enchanted permanent has indestructible. <i>(Effects that say ""destroy"" don't destroy that permanent. A creature with indestructible can't be destroyed by damage.)</i>",,,,,,,,,,,,,,Indestructibility,不滅,"Enchant permanentEnchanted permanent has indestructible. <i>(Effects that say ""destroy"" don't destroy that permanent. A creature with indestructible can't be destroyed by damage.)</i>",エンチャント（パーマネント）エンチャントされているパーマネントは破壊不能を持つ。（「破壊する」と書かれた効果では、そのパーマネントは破壊されない。破壊不能を持つクリーチャーはダメージによって破壊されない。）,"<i>""By all means, keep trying.""</i>",<i>「ほら遠慮せずに、続けなって。」</i>,Darrell Riche,23,,,,,,,,,,M14,レア,,
Into the Wilds,1,{3}{G},Into the Wilds,,G,,エンチャント,,"At the beginning of your upkeep, look at the top card of your library. If it's a land card, you may put it onto the battlefield.",,,,,,,,,,,,,,Into the Wilds,荒野への突入,"At the beginning of your upkeep, look at the top card of your library. If it's a land card, you may put it onto the battlefield.",あなたのアップキープの開始時に、あなたのライブラリーの一番上のカードを見る。それが土地カードである場合、あなたはそれを戦場に出してもよい。,"<i>""Wonders hide where the trees grow thickest.""?Mul Daya proverb</i>",<i>「奇跡は木が最も密集するところに隠れている。」――ムル・ダヤの諺</i>,V?ronique Meignaud,180,,,,,,,,,,M14,レア,,
"Jace, Memory Adept",1,{3}{U}{U},"Jace, Memory Adept",,U,,プレインズウォーカー,ジェイス,+1: Draw a card. Target player puts the top card of his or her library into his or her graveyard.<br/>0: Target player puts the top ten cards of his or her library into his or her graveyard.<br/>-7: Any number of target players each draw twenty cards.,,,4,,,,,,,,,,,"Jace, Memory Adept",記憶の熟達者、ジェイス,+1: Draw a card. Target player puts the top card of his or her library into his or her graveyard.0: Target player puts the top ten cards of his or her library into his or her graveyard.-7: Any number of target players each draw twenty cards.,＋１：プレイヤー１人を対象とする。カードを１枚引く。そのプレイヤーは、自分のライブラリーの一番上のカードを自分の墓地に置く。０：プレイヤー１人を対象とする。そのプレイヤーは、自分のライブラリーの一番上から10枚のカードを自分の墓地に置く。－７：望む数のプレイヤーを対象とする。それらのプレイヤーはそれぞれカードを20枚引く。,,,D. Alexander Gregory,60,,,,,,,,,,M14,神話レア,,
Jace's Mindseeker,1,{4}{U}{U},Jace's Mindseeker,,U,,クリーチャー,魚 イリュージョン,"Flying<br/>When Jace's Mindseeker enters the battlefield, target opponent puts the top five cards of his or her library into his or her graveyard. You may cast an instant or sorcery card from among them without paying its mana cost.",4,4,,,,,,,,,,,,Jace's Mindseeker,ジェイスの精神追い,"FlyingWhen Jace's Mindseeker enters the battlefield, target opponent puts the top five cards of his or her library into his or her graveyard. You may cast an instant or sorcery card from among them without paying its mana cost.",飛行ジェイスの精神追いが戦場に出たとき、対戦相手１人を対象とする。そのプレイヤーは、自分のライブラリーの一番上から５枚のカードを自分の墓地に置く。あなたはその中にあるインスタント・カード１枚かソーサリー・カード１枚を、そのマナ・コストを支払うことなく唱えてもよい。,,,Greg Staples,61,,,,,,,,,,M14,レア,,
Kalonian Hydra,1,{3}{G}{G},Kalonian Hydra,,G,,クリーチャー,ハイドラ,"Trample<br/>Kalonian Hydra enters the battlefield with four +1/+1 counters on it.<br/>Whenever Kalonian Hydra attacks, double the number of +1/+1 counters on each creature you control.",0,0,,,,,,,,,,,,Kalonian Hydra,カロニアのハイドラ,"TrampleKalonian Hydra enters the battlefield with four +1/+1 counters on it.Whenever Kalonian Hydra attacks, double the number of +1/+1 counters on each creature you control.",トランプルカロニアのハイドラは＋１/＋１カウンターが４個置かれた状態で戦場に出る。 カロニアのハイドラが攻撃するたび、あなたがコントロールする各クリーチャーの上に置かれている＋１/＋１カウンターの数を２倍にする。,<i>Even baloths fear its feeding time.</i>,<i>ベイロスですらそれの食事時には恐れをなす。</i>,Chris Rahn,181,,,,,,,,,,M14,神話レア,,
Kalonian Tusker,1,{G}{G},Kalonian Tusker,,G,,クリーチャー,ビースト,,3,3,,,,,,,,,,,,Kalonian Tusker,カロニアの大牙獣,,,"<i>""And all this time I thought we were tracking it.""?Juruk, Kalonian tracker</i>",<i>「俺はてっきり俺達があいつを追いかけているものと思い込んでいたよ。」――カロニアの追跡者、ジュラク</i>,Svetlin Velinov,182,,,,,,,,,,M14,アンコモン,,
Lava Axe,1,{4}{R},Lava Axe,,R,,ソーサリー,,Lava Axe deals 5 damage to target player.,,,,,,,,,,,,,,Lava Axe,溶岩の斧,Lava Axe deals 5 damage to target player.,プレイヤー１人を対象とする。溶岩の斧はそのプレイヤーに５点のダメージを与える。,<i>A strict upgrade over the cinder hatchet.</i>,<i>燃え尽きた手斧のまぎれもない強化版。</i>,Brian Snoddy,143,,,,,,,,,,M14,コモン,,
