カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Rootwalla,1,{2}{G},Rootwalla,,G,,クリーチャー,トカゲ,{1}{G}: Rootwalla gets +2/+2 until end of turn. Activate this ability only once each turn.,2,2,,,,,,,,,,,,Rootwalla,ルートワラ,{1}{G}: Rootwalla gets +2/+2 until end of turn. Activate this ability only once each turn.,{1}{G}：ルートワラはターン終了時まで＋２/＋２の修整を受ける。この能力は、毎ターン１回のみ起動できる。,<i>They make terrible pets . . . unless you don't like your other pets.</i>,<i>ペットには不向きだろう……他のペットを始末したいなら話は別だが。</i>,Roger Raupp,192,,,,,,,,,,M14,コモン,,
Rumbling Baloth,1,{2}{G}{G},Rumbling Baloth,,G,,クリーチャー,ビースト,,4,4,,,,,,,,,,,,Rumbling Baloth,轟くベイロス,,,"<i>In the dim light beneath the vast trees of Deepglade, baloths prowl in search of prey. Their guttural calls are more felt than heard, but their attack scream carries for miles.</i>",<i>深隙の森に広がる木々の下、かすかな光の中でベイロスは獲物を求めて徘徊する。彼らのかすれた呼び声は耳で聞くというより肌で感じるものだが、襲い掛かるときの叫び声は何マイルも彼方まで響く。</i>,Jesper Ejsing,193,,,,,,,,,,M14,コモン,,
Sanguine Bond,1,{3}{B}{B},Sanguine Bond,,B,,エンチャント,,"Whenever you gain life, target opponent loses that much life.",,,,,,,,,,,,,,Sanguine Bond,血なまぐさい結合,"Whenever you gain life, target opponent loses that much life.",あなたがライフを得るたび、対戦相手１人を対象とする。そのプレイヤーはその点数に等しい点数のライフを失う。,"<i>""Blood is constant. Every drop I drink, someone must bleed.""?Vradeen, vampire nocturnus</i>",<i>「血は一定だ。我が一滴飲むためには、誰かが流さねばならぬ。」――吸血鬼の夜侯、ヴラディーン</i>,Jaime Jones,112,,,,,,,,,,M14,レア,,
Savage Summoning,1,{G},Savage Summoning,,G,,インスタント,,Savage Summoning can't be countered.<br/>The next creature card you cast this turn can be cast as though it had flash. That spell can't be countered. That creature enters the battlefield with an additional +1/+1 counter on it.,,,,,,,,,,,,,,Savage Summoning,凶暴な召喚,Savage Summoning can't be countered.The next creature card you cast this turn can be cast as though it had flash. That spell can't be countered. That creature enters the battlefield with an additional +1/+1 counter on it.,凶暴な召喚は打ち消されない。このターン、あなたは次に唱えるクリーチャー・カードを、それが瞬速を持っているかのように唱えてもよい。その呪文は打ち消されない。そのクリーチャーは＋１/＋１カウンターが追加で１個置かれた状態で戦場に出る。,,,Johann Bodin,194,,,,,,,,,,M14,レア,,
Scavenging Ooze,1,{1}{G},Scavenging Ooze,,G,,クリーチャー,ウーズ,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",2,2,,,,,,,,,,,,Scavenging Ooze,漁る軟泥,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",{G}：いずれかの墓地にあるカード１枚を対象とし、それを追放する。それがクリーチャー・カードである場合、漁る軟泥の上に＋１/＋１カウンターを１個置き、あなたは１点のライフを得る。,"<i>In nature, not a single bone or scrap of flesh goes to waste.</i>",<i>自然では、骨の一本、肉の一切れとて無駄にはならない。</i>,Austin Hsu,195,,,,,,,,,,M14,レア,,
Scourge of Valkas,1,{2}{R}{R}{R},Scourge of Valkas,,R,,クリーチャー,ドラゴン,"Flying<br/>Whenever Scourge of Valkas or another Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.<br/>{R}: Scourge of Valkas gets +1/+0 until end of turn.",4,4,,,,,,,,,,,,Scourge of Valkas,ヴァルカスの災い魔,"FlyingWhenever Scourge of Valkas or another Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.{R}: Scourge of Valkas gets +1/+0 until end of turn.",飛行ヴァルカスの災い魔か他のドラゴンが１体あなたのコントロール下で戦場に出るたび、クリーチャー１体かプレイヤー１人を対象とする。その戦場に出たクリーチャーは、それにＸ点のダメージを与える。Ｘはあなたがコントロールするドラゴンの総数に等しい。{R}：ヴァルカスの災い魔はターン終了時まで＋１/＋０の修整を受ける。,,,Lucas Graciano,151,,,,,,,,,,M14,神話レア,,
Scroll Thief,1,{2}{U},Scroll Thief,,U,,クリーチャー,マーフォーク ならず者,"Whenever Scroll Thief deals combat damage to a player, draw a card.",1,3,,,,,,,,,,,,Scroll Thief,巻物泥棒,"Whenever Scroll Thief deals combat damage to a player, draw a card.",巻物泥棒がプレイヤー１人に戦闘ダメージを与えるたび、カードを１枚引く。,<i>Kapsho merfolk have infiltrated fortresses as remote as the desert citadel in Sunari in their relentless quest for arcane knowledge.</i>,<i>キャプショのマーフォークはなりふり構わず秘儀の知識を追い求め、ついに人里離れたスナリーの砂漠の城塞にまで侵入した。</i>,Alex Horley-Orlandelli,69,,,,,,,,,,M14,コモン,,
Seacoast Drake,1,{1}{U},Seacoast Drake,,U,,クリーチャー,ドレイク,Flying,1,3,,,,,,,,,,,,Seacoast Drake,海岸ドレイク,Flying,飛行,"<i>Seacoast drakes have been known to follow ships for hundreds of miles, waiting to snap up garbage, bait, and the occasional sailor.</i>",<i>海岸ドレイクは何百マイルも船を追尾することで知られている。船から撒かれるゴミや餌、そして時には船員をついばもうと狙っているのだ。</i>,Scott Chou,70,,,,,,,,,,M14,コモン,,
Seismic Stomp,1,{1}{R},Seismic Stomp,,R,,ソーサリー,,Creatures without flying can't block this turn.,,,,,,,,,,,,,,Seismic Stomp,地鳴りの踏みつけ,Creatures without flying can't block this turn.,このターン、飛行を持たないクリーチャーではブロックできない。,"<i>""It is not in me to tread lightly.""?Ryda, geomancer</i>",<i>「軽やかに歩くなんて俺の性に合わないんでね。」――地操術士、ライダ</i>,Chase Stone,152,,,,,,,,,,M14,コモン,,
Sengir Vampire,1,{3}{B}{B},Sengir Vampire,,B,,クリーチャー,吸血鬼,"Flying<br/>Whenever a creature dealt damage by Sengir Vampire this turn dies, put a +1/+1 counter on Sengir Vampire.",4,4,,,,,,,,,,,,Sengir Vampire,センギアの吸血鬼,"FlyingWhenever a creature dealt damage by Sengir Vampire this turn dies, put a +1/+1 counter on Sengir Vampire.",飛行このターン、センギアの吸血鬼によってダメージを与えられたクリーチャーが１体死亡するたび、センギアの吸血鬼の上に＋１/＋１カウンターを１個置く。,"<i>Empires rise and fall, but evil is eternal.</i>",<i>帝国には栄枯盛衰があるが、邪悪さは不滅だ。</i>,Kev Walker,113,,,,,,,,,,M14,アンコモン,,
Sensory Deprivation,1,{U},Sensory Deprivation,,U,,エンチャント,オーラ,Enchant creature<br/>Enchanted creature gets -3/-0.,,,,,,,,,,,,,,Sensory Deprivation,感覚の剥奪,Enchant creatureEnchanted creature gets -3/-0.,エンチャント（クリーチャー）エンチャントされているクリーチャーは－３/－０の修整を受ける。,"<i>They call it ""stitcher's anesthesia,"" a spell to deaden the senses while the mad doctors begin their grisly work.</i>",<i>狂った医師が不気味な作業を始める際の感覚の消失は「縫い師の麻痺」と呼ばれている。</i>,Steven Belledin,71,,,,,,,,,,M14,コモン,,
Sentinel Sliver,1,{1}{W},Sentinel Sliver,,W,,クリーチャー,スリヴァー,Sliver creatures you control have vigilance. <i>(Attacking doesn't cause them to tap.)</i>,2,2,,,,,,,,,,,,Sentinel Sliver,歩哨スリヴァー,Sliver creatures you control have vigilance. <i>(Attacking doesn't cause them to tap.)</i>,あなたがコントロールするスリヴァー・クリーチャーは警戒を持つ。（それらは攻撃してもタップしない。）,"<i>Through its watchful gaze, all slivers may see.</i>",<i>すべてのスリヴァーが、その隙のない視線を通して見ているのだ。</i>,Maciej Kuciara,30,,,,,,,,,,M14,コモン,,
Seraph of the Sword,1,{3}{W},Seraph of the Sword,,W,,クリーチャー,天使,Flying<br/>Prevent all combat damage that would be dealt to Seraph of the Sword.,3,3,,,,,,,,,,,,Seraph of the Sword,剣の熾天使,FlyingPrevent all combat damage that would be dealt to Seraph of the Sword.,飛行剣の熾天使に与えられるすべての戦闘ダメージを軽減する。,"<i>""Only when my sword lies idle shall I rejoice.""</i>",<i>「私が歓びに浸るのは、この剣が静かに横たえられたときだけです。」</i>,Jaime Jones,31,,,,,,,,,,M14,レア,,
Serra Angel,1,{3}{W}{W},Serra Angel,,W,,クリーチャー,天使,Flying<br/>Vigilance <i>(Attacking doesn't cause this creature to tap.)</i>,4,4,,,,,,,,,,,,Serra Angel,セラの天使,FlyingVigilance <i>(Attacking doesn't cause this creature to tap.)</i>,飛行警戒（このクリーチャーは攻撃してもタップしない。）,"<i>Follow the light. In its absence, follow her.</i>",<i>光に従え。光無くば、彼女に従え。</i>,Greg Staples,32,,,,,,,,,,M14,アンコモン,,
Shadowborn Apostle,1,{B},Shadowborn Apostle,,B,,クリーチャー,人間 クレリック,"A deck can have any number of cards named Shadowborn Apostle.<br/>{B}, Sacrifice six creatures named Shadowborn Apostle: Search your library for a Demon creature card and put it onto the battlefield. Then shuffle your library.",1,1,,,,,,,,,,,,Shadowborn Apostle,影生まれの使徒,"A deck can have any number of cards named Shadowborn Apostle.{B}, Sacrifice six creatures named Shadowborn Apostle: Search your library for a Demon creature card and put it onto the battlefield. Then shuffle your library.","デッキには影生まれの使徒という名前のカードを何枚入れてもよい。{B}, 影生まれの使徒という名前のクリーチャーを６体生け贄に捧げる：あなたのライブラリーからデーモン・クリーチャー・カードを１枚探し、それを戦場に出す。その後あなたのライブラリーを切り直す。",,,Lucas Graciano,114,,,,,,,,,,M14,コモン,,
Shadowborn Demon,1,{3}{B}{B},Shadowborn Demon,,B,,クリーチャー,デーモン,"Flying<br/>When Shadowborn Demon enters the battlefield, destroy target non-Demon creature.<br/>At the beginning of your upkeep, if there are fewer than six creature cards in your graveyard, sacrifice a creature.",5,6,,,,,,,,,,,,Shadowborn Demon,影生まれの悪魔,"FlyingWhen Shadowborn Demon enters the battlefield, destroy target non-Demon creature.At the beginning of your upkeep, if there are fewer than six creature cards in your graveyard, sacrifice a creature.",飛行影生まれの悪魔が戦場に出たとき、デーモンでないクリーチャー１体を対象とし、それを破壊する。あなたのアップキープの開始時に、あなたの墓地にあるクリーチャー・カードが６枚未満の場合、クリーチャーを１体生け贄に捧げる。,,,Lucas Graciano,115,,,,,,,,,,M14,神話レア,,
Shimmering Grotto,1,,Shimmering Grotto,,Colorless,,土地,,"{Tap}: Add {1} to your mana pool.<br/>{1}, {Tap}: Add one mana of any color to your mana pool.",,,,,,,,,,,,,,Shimmering Grotto,ゆらめく岩屋,"{Tap}: Add {1} to your mana pool.{1}, {Tap}: Add one mana of any color to your mana pool.","{Tap}：あなたのマナ・プールに{1}を加える。{1}, {Tap}：あなたのマナ・プールに、好きな色１色のマナ１点を加える。","<i>Untold riches await those who forsake the bustling world to search the secret, silent places.</i>",<i>せわしない世界を捨て秘密の静寂の地を探し求める者には、莫大な富が待っている。</i>,Cliff Childs,229,,,,,,,,,,M14,アンコモン,,
Shivan Dragon,1,{4}{R}{R},Shivan Dragon,,R,,クリーチャー,ドラゴン,Flying<br/>{R}: Shivan Dragon gets +1/+0 until end of turn.,5,5,,,,,,,,,,,,Shivan Dragon,シヴ山のドラゴン,Flying{R}: Shivan Dragon gets +1/+0 until end of turn.,飛行{R}：シヴ山のドラゴンはターン終了時まで＋１/＋０の修整を受ける。,<i>The undisputed master of the mountains of Shiv.</i>,<i>まぎれもなくシヴの山々の主である。</i>,Donato Giancola,154,,,,,,,,,,M14,レア,,
Shiv's Embrace,1,{2}{R}{R},Shiv's Embrace,,R,,エンチャント,オーラ,Enchant creature<br/>Enchanted creature gets +2/+2 and has flying.<br/>{R}: Enchanted creature gets +1/+0 until end of turn.,,,,,,,,,,,,,,Shiv's Embrace,シヴの抱擁,Enchant creatureEnchanted creature gets +2/+2 and has flying.{R}: Enchanted creature gets +1/+0 until end of turn.,エンチャント（クリーチャー）エンチャントされているクリーチャーは、＋２/＋２の修整を受けるとともに飛行を持つ。{R}：エンチャントされているクリーチャーはターン終了時まで＋１/＋０の修整を受ける。,"<i>When you see the world as a dragon sees it, everything looks fit to burn.</i>",<i>ドラゴンの目でこの世界を眺めると、すべてが燃やし甲斐のあるもののように見える。</i>,Dave Kendall,153,,,,,,,,,,M14,アンコモン,,
