カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Divination,1,{2}{U},Divination,,U,,ソーサリー,,Draw two cards.,,,,,,,,,,,,,,Divination,予言,Draw two cards.,カードを２枚引く。,"<i>Even the House of Galan, who takes the most scholarly approach to the mystic traditions, has resorted to exploring more primitive methods in Avacyn's absence.</i>",<i>神秘的な伝統に対して最も学問的にあたってきたガラン家ですら、アヴァシンの不在に関する探求に対しては、より原始的な手段に頼っている。</i>,Scott Chou,35,,,,,,,,,,DKA,コモン,,
Divination,1,{2}{U},Divination,,U,,ソーサリー,,Draw two cards.,,,,,,,,,,,,,,Divination,予言,Draw two cards.,カードを２枚引く。,"<i>""The key to unlocking this puzzle is within you.""—Doriel, mentor of Mistral Isle</i>",<i>「この謎を解く鍵はお前の中にある。」――北風島の導師、ドリエル</i>,Howard Lyon,52,,,,,,,,,,M14,コモン,,
Divination,1,{2}{U},Divination,,U,,ソーサリー,,Draw two cards.,,,,,,,,,,,,,,Divination,予言,Draw two cards.,カードを２枚引く。,"<i>""Ask of Keranos that you may understand the stars that mark your destiny. Implore Erebos that you may accept the fate thus divulged.""</i>",<i>「己の運命を示す星のことを理解できるようになれることを、ケラノス様に願うのです。そして、それによって暴かれた運命を受け入れることができるようになることを、エレボス様に懇願するのです。」</i>,Willian Murai,36,,,,,,,,,,BNG,コモン,,
Divine Verdict,1,{3}{W},Divine Verdict,,W,,インスタント,,Destroy target attacking or blocking creature.,,,,,,,,,,,,,,Divine Verdict,神聖なる評決,Destroy target attacking or blocking creature.,攻撃かブロックしているクリーチャー１体を対象とし、それを破壊する。,<i>Giants and pit spawn attempted to topple the cathedral's pillars. The fine grit of their remains still swirls in the breeze outside.</i>,<i>巨人や奈落の落とし児たちは、聖堂の柱を倒そうとしていた。 彼らの死体の塵は、いまだに外の風に舞っている。</i>,Kev Walker,8,,,,,,,,,,M10,コモン,,
Divine Verdict,1,{3}{W},Divine Verdict,,W,,インスタント,,Destroy target attacking or blocking creature.,,,,,,,,,,,,,,Divine Verdict,神聖なる評決,Destroy target attacking or blocking creature.,攻撃かブロックしているクリーチャー１体を対象とし、それを破壊する。,"<i>""Guilty.""</i>",<i>「有罪。」</i>,Kev Walker,12,,,,,,,,,,M13,コモン,,
Divine Verdict,1,{3}{W},Divine Verdict,,W,,インスタント,,Destroy target attacking or blocking creature.,,,,,,,,,,,,,,Divine Verdict,神聖なる評決,Destroy target attacking or blocking creature.,攻撃かブロックしているクリーチャー１体を対象とし、それを破壊する。,<i>The last thing to go through the cyclops's mind was a twelve-ton block of marble.</i>,<i>サイクロプスの頭の中を最後によぎったのは、12トンの重さの大理石の塊であった。</i>,Raymond Swanland,8,,,,,,,,,,THS,コモン,,
Doomwake Giant,1,{4}{B},Doomwake Giant,,B,,エンチャント クリーチャー,巨人,"Constellation — Whenever Doomwake Giant or another enchantment enters the battlefield under your control, creatures your opponents control get -1/-1 until end of turn.",4,6,,,,,,,,,,,,Doomwake Giant,破滅喚起の巨人,"Constellation — Whenever Doomwake Giant or another enchantment enters the battlefield under your control, creatures your opponents control get -1/-1 until end of turn.",星座 ― 破滅喚起の巨人か他のエンチャントが１つあなたのコントロール下で戦場に出るたび、あなたの対戦相手がコントロールするクリーチャーは、ターン終了時まで－１/－１の修整を受ける。,<i>Crippling fear precedes it. A foul stench accompanies it. Death follows in its wake.</i>,<i>凍り付く様な恐怖がそれに先行し、不快な臭気がそれに伴い、その後に続くのは死である。</i>,Kev Walker,66,,,,,,,,,,JOU,レア,,
Dragon Mantle,1,{R},Dragon Mantle,,R,,エンチャント,オーラ,"Enchant creature<br/>When Dragon Mantle enters the battlefield, draw a card.<br/>Enchanted creature has ""{R}: This creature gets +1/+0 until end of turn.""",,,,,,,,,,,,,,Dragon Mantle,ドラゴンのマントル,"Enchant creature<br/>When Dragon Mantle enters the battlefield, draw a card.<br/>Enchanted creature has ""{R}: This creature gets +1/+0 until end of turn.""",エンチャント（クリーチャー）<br/>ドラゴンのマントルが戦場に出たとき、カードを１枚引く。<br/>エンチャントされているクリーチャーは「{R}：このクリーチャーはターン終了時まで＋１/＋０の修整を受ける。」を持つ。,,,Anthony Palumbo,119,,,,,,,,,,THS,コモン,,
Dreadbringer Lampads,1,{4}{B},Dreadbringer Lampads,,B,,エンチャント クリーチャー,ニンフ,"Constellation — Whenever Dreadbringer Lampads or another enchantment enters the battlefield under your control, target creature gains intimidate until end of turn. <i>(It can't be blocked except by artifact creatures and/or creatures that share a color with it.)</i>",4,2,,,,,,,,,,,,Dreadbringer Lampads,戦慄運びのランパード,"Constellation — Whenever Dreadbringer Lampads or another enchantment enters the battlefield under your control, target creature gains intimidate until end of turn. <i>(It can't be blocked except by artifact creatures and/or creatures that share a color with it.)</i>",星座 ― 戦慄運びのランパードか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、クリーチャー１体を対象とする。それはターン終了時まで威嚇を得る。（それはアーティファクト・クリーチャーかそれと共通の色を持つクリーチャー以外にはブロックされない。）,,,Willian Murai,67,,,,,,,,,,JOU,コモン,,
Drown in Sorrow,1,{1}{B}{B},Drown in Sorrow,,B,,ソーサリー,,All creatures get -2/-2 until end of turn. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,,,,,,,,,,,,,,Drown in Sorrow,悲哀まみれ,All creatures get -2/-2 until end of turn. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,すべてのクリーチャーは、ターン終了時まで－２/－２の修整を受ける。占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）,"<i>""The sad truth is that the whip of Erebos is long enough to wrap around all our throats."" <br/></i><br/></i>—Perisophia the philosopher</i>","<i>「悲しい事実ですけど、エレボスの鞭には私たち全員の首に巻きつくだけの十分な長さがあるのですよ。」 <br/></i><br/></i>――哲人ペリソフィア</i>",Noah Bradley,65,,,,,,,,,,BNG,アンコモン,,
Eagle of the Watch,1,{2}{W},Eagle of the Watch,,W,,クリーチャー,鳥,"Flying, vigilance",2,1,,,,,,,,,,,,Eagle of the Watch,警備隊の鷲,"Flying, vigilance",飛行、警戒,"<i>""Even from miles away, I could see our eagles circling. That's when I gave the command to pick up the pace. I knew we were needed at home.""</i><br/></i>—Kanlos, Akroan captain</i>","<i>「数マイル先からも、我々の鷲が円を描いている姿が見えた。進行速度を上げる命令を出したのは、その時だった。故郷が我々を必要としていることを理解したからだ。」 <br/></i><br/></i>――アクロスの隊長、カンロス</i>",Scott Murphy,9,,,,,,,,,,JOU,コモン,,
Eater of Hope,1,{5}{B}{B},Eater of Hope,,B,,クリーチャー,デーモン,"Flying<br/>{B}, Sacrifice another creature: Regenerate Eater of Hope.<br/>{2}{B}, Sacrifice two other creatures: Destroy target creature.",6,4,,,,,,,,,,,,Eater of Hope,希望喰らい,"Flying<br/>{B}, Sacrifice another creature: Regenerate Eater of Hope.<br/>{2}{B}, Sacrifice two other creatures: Destroy target creature.","飛行<br/>{B}, 他のクリーチャーを１体生け贄に捧げる：希望喰らいを再生する。<br/>{2}{B}, 他のクリーチャーを２体生け贄に捧げる：クリーチャー１体を対象とし、それを破壊する。","<i>Gods can be appeased. Demons, however . . .</i>",<i>神々は鎮めることが可能である。しかし、悪魔は……</i>,Peter Mohrbacher,66,,,,,,,,,,BNG,レア,,
Eidolon of Blossoms,1,{2}{G}{G},Eidolon of Blossoms,,G,,エンチャント クリーチャー,スピリット,"Constellation — Whenever Eidolon of Blossoms or another enchantment enters the battlefield under your control, draw a card.",2,2,,,,,,,,,,,,Eidolon of Blossoms,開花の幻霊,"Constellation — Whenever Eidolon of Blossoms or another enchantment enters the battlefield under your control, draw a card.",星座 ― 開花の幻霊か他のエンチャントが１つあなたのコントロール下で戦場に出るたび、カードを１枚引く。,<i>The emotional echoes of dryad gatherings attract lost souls.</i>,<i>ドライアドの集会から発せられる叙情的な残響が、迷いし魂たちを引き寄せる。</i>,Min Yum,122,,,,,,,,,,JOU,レア,,
Eidolon of Countless Battles,1,{1}{W}{W},Eidolon of Countless Battles,,W,,エンチャント クリーチャー,スピリット,"Bestow {2}{W}{W} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>Eidolon of Countless Battles and enchanted creature each get +1/+1 for each creature you control and +1/+1 for each Aura you control.",0,0,,,,,,,,,,,,Eidolon of Countless Battles,万戦の幻霊,"Bestow {2}{W}{W} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>Eidolon of Countless Battles and enchanted creature each get +1/+1 for each creature you control and +1/+1 for each Aura you control.",授与 {2}{W}{W} （このカードを授与コストで唱えたなら、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていないなら、これは再びクリーチャーになる。）<br/>万戦の幻霊とエンチャントされているクリーチャーは、それぞれあなたがコントロールするクリーチャー１体につき＋１/＋１の修整を受けるとともにあなたがコントロールするオーラ１つにつき＋１/＋１の修整を受ける。,,,Raymond Swanland,7,,,,,,,,,,BNG,レア,,
Eidolon of Rhetoric,1,{2}{W},Eidolon of Rhetoric,,W,,エンチャント クリーチャー,スピリット,Each player can't cast more than one spell each turn.,1,4,,,,,,,,,,,,Eidolon of Rhetoric,弁論の幻霊,Each player can't cast more than one spell each turn.,各プレイヤーは、毎ターン１つしか呪文を唱えられない。,<i>It is the soul of a philosopher who died of starvation contemplating the universe.</i>,<i>それは宇宙について熟考するあまり、餓死した哲人の魂である。</i>,Ryan Yee,10,,,,,,,,,,JOU,アンコモン,,
Eidolon of the Great Revel,1,{R}{R},Eidolon of the Great Revel,,R,,エンチャント クリーチャー,スピリット,"Whenever a player casts a spell with converted mana cost 3 or less, Eidolon of the Great Revel deals 2 damage to that player.",2,2,,,,,,,,,,,,Eidolon of the Great Revel,大歓楽の幻霊,"Whenever a player casts a spell with converted mana cost 3 or less, Eidolon of the Great Revel deals 2 damage to that player.",プレイヤー１人が点数で見たマナ・コストが３点以下の呪文を１つ唱えるたび、大歓楽の幻霊はそのプレイヤーに２点のダメージを与える。,<i>Xenagos reveled while Theros burned.</i>,<i>テーロスが燃え盛る中、ゼナゴスは喝采を挙げていた。</i>,Cyril Van Der Haegen,94,,,,,,,,,,JOU,レア,,
Elite Skirmisher,1,{2}{W},Elite Skirmisher,,W,,クリーチャー,人間 兵士,"Heroic — Whenever you cast a spell that targets Elite Skirmisher, you may tap target creature.",3,1,,,,,,,,,,,,Elite Skirmisher,散兵の精鋭,"Heroic — Whenever you cast a spell that targets Elite Skirmisher, you may tap target creature.",英雄的 ― あなたが散兵の精鋭を対象とする呪文を１つ唱えるたび、クリーチャー１体を対象とする。あなたはそれをタップしてもよい。,<i>Some adopted the tactics of the leonin to combat the ferocity of the minotaurs.</i>,<i>ミノタウルスの凶暴さに対抗するため、レオニンの戦術を取り入れる者も少なからずいた。</i>,Mark Winters,8,,,,,,,,,,BNG,コモン,,
